date,strategy,return,long_count,short_count,market_ret,cum_return
2024-02-20,long_short,0.004720266442745924,30,30,0.0031260182,1.0400167371231055
2024-02-21,long_short,-0.0029935664497315884,30,30,0.009711613,1.0369033779116945
2024-02-22,long_short,-0.0011429331498220563,30,30,0.011364405,1.0357182666679168
2024-02-23,long_short,-0.0010237334063276649,30,30,0.0034714483,1.0346579672787852
2024-02-26,long_short,-0.0008913332130759954,30,30,-0.006423696,1.033735742268376
2024-02-27,long_short,-0.0036925836466252804,30,30,0.016874555,1.029918586571544
2024-02-28,long_short,0.005340800154954195,30,30,-0.01703046,1.0354191759182954
2024-02-29,long_short,-0.004580867011100054,30,30,0.025217392,1.0306760583726708
2024-03-01,long_short,0.00818431656807661,30,30,0.0076736314,1.0391114375135302
2024-03-04,long_short,-0.0034530165139585733,30,30,0.002727491,1.0355233685599528
2024-03-05,long_short,-0.007607599720358849,30,30,0.0014735335,1.027645521270871
2024-03-06,long_short,0.0007143664988689125,30,30,-0.0009287837,1.0283796368039797
2024-03-07,long_short,-0.008318633263018758,30,30,-0.009664543,1.0198249237502508
2024-03-08,long_short,0.0034714331850409508,30,30,0.00880961,1.0233651778334893
2024-03-11,long_short,0.006308350123775503,30,30,0.012214905,1.0298209236797429
2024-03-12,long_short,0.006164932157844305,30,30,0.00051222567,1.0361696998089571
2024-03-13,long_short,0.0035993328783661127,30,30,-0.004775058,1.0398992194770462
2024-03-14,long_short,-0.0051968335174024105,30,30,-0.004193896,1.0344950363585472
2024-03-15,long_short,0.0009046167251653969,30,30,0.0043434636,1.0354308578705378
2024-03-18,long_short,0.008421867154538631,30,30,0.013414066,1.0441511190032333
2024-03-19,long_short,-0.00041665000026114285,30,30,-0.007919635,1.043716073439228
2024-03-20,long_short,-0.00379156693816185,30,30,0.0019692506,1.0397587540823476
2024-03-21,long_short,-0.0015992667758837342,30,30,-0.0033106972,1.0380959024520096
2024-03-22,long_short,-0.0046913158148527145,30,30,-0.013190437,1.0332258667275025
2024-03-25,long_short,-0.008097334764897823,30,30,-0.0080594765,1.0248594909968582
2024-03-26,long_short,-0.003435449907556176,30,30,0.0040173396,1.021338637553255
2024-03-27,long_short,-0.010298017412424088,30,30,-0.016058834,1.01082087447975
2024-03-28,long_short,0.010452517308294773,30,30,0.009012125,1.021386497165835
2024-03-29,long_short,0.0003258993965573609,30,30,0.006631838,1.0217193664089133
2024-04-01,long_short,0.003236282616853714,30,30,0.016766505,1.0250259390337253
2024-04-02,long_short,0.009879133336265417,30,30,-0.0051936614,1.03515230695857
2024-04-03,long_short,0.011419784277677536,30,30,-0.0045480556,1.046973522998577
2024-04-08,long_short,-0.0025032502599060535,30,30,-0.010688201,1.044352686255016
2024-04-09,long_short,0.0006428332417272031,30,30,0.003973625,1.045024030877828
2024-04-10,long_short,0.00733308307826519,30,30,-0.010355311,1.0526872789150388
2024-04-11,long_short,-0.0031967335380613804,30,30,0.0014308995,1.0493221181854404
2024-04-12,long_short,-0.004019883461296558,30,30,-0.0068474878,1.045103965556974
2024-04-15,long_short,0.0060663665644824505,30,30,0.018242568,1.051443949310037
2024-04-16,long_short,-0.0023061002139002085,30,30,-0.018145194,1.049019214193629
2024-04-17,long_short,-0.0057346999304718335,30,30,0.022062706,1.0430034037789293
2024-04-18,long_short,0.0035021835938096046,30,30,-0.00065512507,1.0466561931879312
2024-04-19,long_short,0.011828582733869553,30,30,-0.008041357,1.0590366525629717
